路線,路線名稱,站序,中文站點名稱,經度,緯度,去回,英文站點名稱
45延,科雅平和路口-第一廣場-中科管理局,12,西屯忠明路口,120.664565,24.16160333,回程,Xitun-Zhongming Intersection
45延,科雅平和路口-第一廣場-中科管理局,13,西屯太原路口,120.663175,24.16349833,回程,Xitun-Taiyuan Intersection
45延,科雅平和路口-第一廣場-中科管理局,14,頂何厝(西屯路),120.6611067,24.16397833,回程,Dinghecuo (Xitun Rd.)
45延,科雅平和路口-第一廣場-中科管理局,15,華港新城,120.65952,24.16444667,回程,Huagang Community
45延,科雅平和路口-第一廣場-中科管理局,16,何厝(西屯路),120.657615,24.16499667,回程,Hecuo (Xitun Rd.)
45延,科雅平和路口-第一廣場-中科管理局,17,勤美社區,120.655705,24.16565333,回程,Qinmei Community
45延,科雅平和路口-第一廣場-中科管理局,18,西屯文心路口,120.6543833,24.16610833,回程,Xitun-Wenxin Intersection
45延,科雅平和路口-第一廣場-中科管理局,19,西屯洛陽路口,120.6517567,24.16673833,回程,Xitun-Luoyang Intersection
45延,科雅平和路口-第一廣場-中科管理局,20,惠民公園,120.6495917,24.16791667,回程,Huimin Park
45延,科雅平和路口-第一廣場-中科管理局,21,西屯惠中路口,120.6486683,24.16895,回程,Xitun-Huizhong Intersection
45延,科雅平和路口-第一廣場-中科管理局,22,上石里,120.647347,24.170302,回程,Shangshih Village
45延,科雅平和路口-第一廣場-中科管理局,23,西屯上石路口,120.6463383,24.17160333,回程,Xitun-Shangshi Intersection
45延,科雅平和路口-第一廣場-中科管理局,24,西屯河南路口,120.6448033,24.17317,回程,Xitun-Henan Intersection
45延,科雅平和路口-第一廣場-中科管理局,25,頂湳仔,120.644475,24.17418667,回程,Dingnanzi
45延,科雅平和路口-第一廣場-中科管理局,26,下湳仔,120.6436083,24.17640167,回程,Xiananzi
45延,科雅平和路口-第一廣場-中科管理局,27,大漁池,120.642745,24.17738333,回程,Dayuchi
45延,科雅平和路口-第一廣場-中科管理局,28,逢甲大學(逢甲路),120.6441498,24.17869759,回程,Feng Chia U. (Fengjia Rd.)
45延,科雅平和路口-第一廣場-中科管理局,29,逢甲大學(福星路),120.64506,24.17941,回程,Feng Chia U. (Fuxing Rd.)
45延,科雅平和路口-第一廣場-中科管理局,30,福星西安街口,120.645013,24.181494,回程,Fuxing-Xian Intersection
45延,科雅平和路口-第一廣場-中科管理局,31,漢翔公司(星享道),120.644732,24.183871,回程,AIDC
45延,科雅平和路口-第一廣場-中科管理局,32,僑光科技大學,120.6444217,24.18649833,回程,Overseas Chinese  University
45延,科雅平和路口-第一廣場-中科管理局,33,福星北西苑路口,120.641947,24.187254,回程,Fuxing N. -Xiyuan Intersection
45延,科雅平和路口-第一廣場-中科管理局,34,西苑高中,120.6401933,24.18633333,回程,Shi Yuan H.S.
45延,科雅平和路口-第一廣場-中科管理局,35,西屯派出所,120.638245,24.18121833,回程,Xitun Police Station
45延,科雅平和路口-第一廣場-中科管理局,36,火房,120.63713,24.18136333,回程,Huofang
45延,科雅平和路口-第一廣場-中科管理局,37,甲八,120.6319033,24.18306833,回程,Jiaba
45延,科雅平和路口-第一廣場-中科管理局,38,水堀頭,120.62637,24.18452333,回程,Shuijuetou
45延,科雅平和路口-第一廣場-中科管理局,39,永安國小,120.6254,24.1849,回程,Yongan El. School
45延,科雅平和路口-第一廣場-中科管理局,40,福安里(西屯路),120.621895,24.18651833,回程,Fu-an Village(Xtun Rd.)
45延,科雅平和路口-第一廣場-中科管理局,41,宏台別墅,120.61774,24.18831333,回程,Hongtai Villa
45延,科雅平和路口-第一廣場-中科管理局,42,麗景天地,120.6158733,24.18898667,回程,Lijing Community
45延,科雅平和路口-第一廣場-中科管理局,43,福科國中,120.6134355,24.19008688,回程,Focus J.H.S.
45延,科雅平和路口-第一廣場-中科管理局,44,西屯玉門路口,120.611161,24.19086003,回程,Xitun-Yumen Intersection
45延,科雅平和路口-第一廣場-中科管理局,45,榮總宿舍,120.61072,24.18990667,回程,Dormitory of Veterans General Hospital
45延,科雅平和路口-第一廣場-中科管理局,46,玉門福科路口,120.6103183,24.18757,回程,Yumen-Fuke Intersection
45延,科雅平和路口-第一廣場-中科管理局,47,瑞聯天地(福科路),120.606981,24.18737,回程,Ruilian Community(Fu-ke Rd.)
45延,科雅平和路口-第一廣場-中科管理局,48,榮總北院,120.6057283,24.189385,回程,Veterans General Hospital North
45延,科雅平和路口-第一廣場-中科管理局,49,國安社區(宜寧中學),120.60659,24.193204,回程,Guo-an Community
45延,科雅平和路口-第一廣場-中科管理局,50,國安國小,120.608695,24.19306667,回程,Guo-An El. School
45延,科雅平和路口-第一廣場-中科管理局,51,中科站,120.608182,24.197041,回程,Central Taiwan Science Park Stop
45延,科雅平和路口-第一廣場-中科管理局,52,格網中心,120.610508,24.202881,回程,Grid Computing Centre
45延,科雅平和路口-第一廣場-中科管理局,53,中科友達,120.617676,24.202161,回程,AUO
45延,科雅平和路口-第一廣場-中科管理局,54,中科管理局(中科路),120.6181107,24.20879745,回程,Science Park Mgmt. Bureau
45延,科雅平和路口-第一廣場-中科管理局,55,科雅平和路口,120.6312561,24.22922787,回程,Keya-Pinghe Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,1,科雅平和路口,120.6313527,24.22901262,去程,Keya-Pinghe Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,2,中科管理局(中科路),120.6181143,24.20879777,去程,Science Park Mgmt. Bureau
45延1,科雅平和路口 - 干城站 - 科雅平和路口,3,中科友達,120.617676,24.202161,去程,AUO
45延1,科雅平和路口 - 干城站 - 科雅平和路口,4,格網中心,120.610508,24.202881,去程,Grid Computing Centre
45延1,科雅平和路口 - 干城站 - 科雅平和路口,5,中科站,120.608182,24.197041,去程,Central Taiwan Science Park Stop
45延1,科雅平和路口 - 干城站 - 科雅平和路口,6,國安國小,120.6086183,24.19305223,去程,Guo-An El. School
45延1,科雅平和路口 - 干城站 - 科雅平和路口,7,國安社區(宜寧中學),120.60659,24.193204,去程,Guo-an Community
45延1,科雅平和路口 - 干城站 - 科雅平和路口,8,榮總北院,120.6055833,24.189335,去程,Veterans General Hospital North
45延1,科雅平和路口 - 干城站 - 科雅平和路口,9,五龍公園,120.605001,24.187973,去程,Wulong Park
45延1,科雅平和路口 - 干城站 - 科雅平和路口,10,瑞聯天地(福科路),120.606981,24.18737,去程,Ruilian Community(Fu-ke Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,11,玉門福科路口,120.6103183,24.18757,去程,Yumen-Fuke Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,12,榮總宿舍,120.61072,24.18990667,去程,Dormitory of Veterans General Hospital
45延1,科雅平和路口 - 干城站 - 科雅平和路口,13,西屯玉門路口,120.611161,24.19086003,去程,Xitun-Yumen Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,14,福科國中,120.6134355,24.19008688,去程,Focus J.H.S.
45延1,科雅平和路口 - 干城站 - 科雅平和路口,15,麗景天地,120.6158683,24.18901167,去程,Lijing Community
45延1,科雅平和路口 - 干城站 - 科雅平和路口,16,宏台別墅,120.6177967,24.18823667,去程,Hongtai Villa
45延1,科雅平和路口 - 干城站 - 科雅平和路口,17,福安里(西屯路),120.6217,24.18651,去程,Fu-an Village(Xtun Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,18,永安國小,120.6254,24.1849,去程,Yongan El. School
45延1,科雅平和路口 - 干城站 - 科雅平和路口,19,水堀頭,120.6266,24.18453667,去程,Shuijuetou
45延1,科雅平和路口 - 干城站 - 科雅平和路口,20,甲八,120.6319933,24.18306167,去程,Jiaba
45延1,科雅平和路口 - 干城站 - 科雅平和路口,21,火房,120.6370833,24.18144667,去程,Huofang
45延1,科雅平和路口 - 干城站 - 科雅平和路口,22,西屯派出所,120.6383683,24.18126,去程,Xitun Police Station
45延1,科雅平和路口 - 干城站 - 科雅平和路口,23,西苑高中,120.6403033,24.18621333,去程,Shi Yuan H.S.
45延1,科雅平和路口 - 干城站 - 科雅平和路口,24,福星北西苑路口,120.641947,24.187254,去程,Fuxing N. -Xiyuan Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,25,僑光科技大學,120.6444067,24.18662167,去程,Overseas Chinese  University
45延1,科雅平和路口 - 干城站 - 科雅平和路口,26,漢翔公司(星享道),120.644732,24.183871,去程,AIDC
45延1,科雅平和路口 - 干城站 - 科雅平和路口,27,福星西安街口,120.645013,24.181494,去程,Fuxing-Xian Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,28,逢甲大學(福星路),120.6450833,24.17937833,去程,Feng Chia U. (Fuxing Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,29,逢甲大學(逢甲路),120.6442719,24.17879295,去程,Feng Chia U. (Fengjia Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,30,大漁池,120.642635,24.1774,去程,Dayuchi
45延1,科雅平和路口 - 干城站 - 科雅平和路口,31,下湳仔,120.6435883,24.17644,去程,Xiananzi
45延1,科雅平和路口 - 干城站 - 科雅平和路口,32,頂湳仔,120.644465,24.17439333,去程,Dingnanzi
45延1,科雅平和路口 - 干城站 - 科雅平和路口,33,西屯河南路口,120.6449433,24.17316833,去程,Xitun-Henan Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,34,西屯上石路口,120.6463833,24.171435,去程,Xitun-Shangshi Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,35,上石里,120.647347,24.170302,去程,Shangshih Village
45延1,科雅平和路口 - 干城站 - 科雅平和路口,36,西屯惠中路口,120.6486683,24.16895,去程,Xitun-Huizhong Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,37,惠民公園,120.649525,24.16792333,去程,Huimin Park
45延1,科雅平和路口 - 干城站 - 科雅平和路口,38,西屯洛陽路口,120.6518633,24.166775,去程,Xitun-Luoyang Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,39,西屯文心路口,120.65441,24.16600833,去程,Xitun-Wenxin Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,40,勤美社區,120.65581,24.165695,去程,Qinmei Community
45延1,科雅平和路口 - 干城站 - 科雅平和路口,41,何厝(西屯路),120.6574967,24.16494833,去程,Hecuo (Xitun Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,42,華港新城,120.6594483,24.164465,去程,Huagang Community
45延1,科雅平和路口 - 干城站 - 科雅平和路口,43,頂何厝(西屯路),120.6610883,24.16411167,去程,Dinghecuo (Xitun Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,44,西屯太原路口,120.6628767,24.163475,去程,Xitun-Taiyuan Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,45,西屯忠明路口,120.6645017,24.16166667,去程,Xitun-Zhongming Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,46,西屯健行路口,120.66564,24.16013333,去程,Xitun-Jianxing Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,47,植物園(西屯路),120.666805,24.15838833,去程,Botanical Garden (Xitun Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,48,淡溝里,120.6692733,24.15514333,去程,Dangou Village
45延1,科雅平和路口 - 干城站 - 科雅平和路口,49,英才公園,120.6701233,24.153965,去程,Yingcai Park
45延1,科雅平和路口 - 干城站 - 科雅平和路口,50,民權臺灣大道口,120.6704817,24.152155,去程,Minquan-Taiwan Boulevard Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,51,茄苳腳,120.6715783,24.14925,去程,Qiedongjiao
45延1,科雅平和路口 - 干城站 - 科雅平和路口,52,五權臺灣大道口,120.67269,24.146896,去程,Wuquan Taiwan Blvd. Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,53,臺中教育大學,120.67192,24.14474,去程,National Taichung University of Education
45延1,科雅平和路口 - 干城站 - 科雅平和路口,54,民權中華路口,120.6746367,24.14256667,去程,Minquan-Zhonghua Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,55,臺中醫院,120.676502,24.140973,去程,Taichung Hospital
45延1,科雅平和路口 - 干城站 - 科雅平和路口,56,臺中州廳,120.6784467,24.13904667,去程,Taichung Prefectural Hall
45延1,科雅平和路口 - 干城站 - 科雅平和路口,57,合作金庫,120.6806283,24.13838833,去程,Taiwan Cooperative Bank
45延1,科雅平和路口 - 干城站 - 科雅平和路口,58,彰化銀行(自由路),120.6817233,24.13970333,去程,Chang Hwa Bank(Ziyou Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,59,干城站,120.6856754,24.14123922,去程,Gancheng Station
45延1,科雅平和路口 - 干城站 - 科雅平和路口,1,第一廣場,120.6834869,24.13903236,回程,First Square
45延1,科雅平和路口 - 干城站 - 科雅平和路口,2,彰化銀行(臺灣大道),120.682535,24.139985,回程,Chang Hwa Bank (Taiwan Boulevard)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,3,第二市場(臺灣大道),120.680085,24.14197833,回程,2nd Market (Taiwan Boulevard)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,4,臺灣大道中華路口,120.6766567,24.14472,回程,Taiwan Boulevard-Zhonghua Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,5,臺灣大道原子街口,120.6746267,24.146705,回程,Taiwan Boulevard-Yuanzi Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,6,茄苳腳,120.67189,24.14909,回程,Qiedongjiao
45延1,科雅平和路口 - 干城站 - 科雅平和路口,7,民權臺灣大道口,120.67042,24.15170167,回程,Minquan-Taiwan Boulevard Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,8,英才公園,120.6701233,24.153965,回程,Yingcai Park
45延1,科雅平和路口 - 干城站 - 科雅平和路口,9,淡溝里,120.6692583,24.15514333,回程,Dangou Village
45延1,科雅平和路口 - 干城站 - 科雅平和路口,10,植物園(西屯路),120.66702,24.15834167,回程,Botanical Garden (Xitun Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,11,西屯健行路口,120.6659217,24.15970833,回程,Xitun-Jianxing Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,12,西屯忠明路口,120.664565,24.16160333,回程,Xitun-Zhongming Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,13,西屯太原路口,120.663175,24.16349833,回程,Xitun-Taiyuan Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,14,頂何厝(西屯路),120.6611067,24.16397833,回程,Dinghecuo (Xitun Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,15,華港新城,120.65952,24.16444667,回程,Huagang Community
45延1,科雅平和路口 - 干城站 - 科雅平和路口,16,何厝(西屯路),120.657615,24.16499667,回程,Hecuo (Xitun Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,17,勤美社區,120.655705,24.16565333,回程,Qinmei Community
45延1,科雅平和路口 - 干城站 - 科雅平和路口,18,西屯文心路口,120.6543833,24.16610833,回程,Xitun-Wenxin Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,19,西屯洛陽路口,120.6517567,24.16673833,回程,Xitun-Luoyang Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,20,惠民公園,120.6495917,24.16791667,回程,Huimin Park
45延1,科雅平和路口 - 干城站 - 科雅平和路口,21,西屯惠中路口,120.6486683,24.16895,回程,Xitun-Huizhong Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,22,上石里,120.647347,24.170302,回程,Shangshih Village
45延1,科雅平和路口 - 干城站 - 科雅平和路口,23,西屯上石路口,120.6463383,24.17160333,回程,Xitun-Shangshi Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,24,西屯河南路口,120.6448033,24.17317,回程,Xitun-Henan Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,25,頂湳仔,120.644475,24.17418667,回程,Dingnanzi
45延1,科雅平和路口 - 干城站 - 科雅平和路口,26,下湳仔,120.6436083,24.17640167,回程,Xiananzi
45延1,科雅平和路口 - 干城站 - 科雅平和路口,27,大漁池,120.642745,24.17738333,回程,Dayuchi
45延1,科雅平和路口 - 干城站 - 科雅平和路口,28,逢甲大學(逢甲路),120.6441498,24.17869759,回程,Feng Chia U. (Fengjia Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,29,逢甲大學(福星路),120.64506,24.17941,回程,Feng Chia U. (Fuxing Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,30,福星西安街口,120.645013,24.181494,回程,Fuxing-Xian Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,31,漢翔公司(星享道),120.644732,24.183871,回程,AIDC
45延1,科雅平和路口 - 干城站 - 科雅平和路口,32,僑光科技大學,120.6444217,24.18649833,回程,Overseas Chinese  University
45延1,科雅平和路口 - 干城站 - 科雅平和路口,33,福星北西苑路口,120.641947,24.187254,回程,Fuxing N. -Xiyuan Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,34,西苑高中,120.6401933,24.18633333,回程,Shi Yuan H.S.
45延1,科雅平和路口 - 干城站 - 科雅平和路口,35,西屯派出所,120.638245,24.18121833,回程,Xitun Police Station
45延1,科雅平和路口 - 干城站 - 科雅平和路口,36,火房,120.63713,24.18136333,回程,Huofang
45延1,科雅平和路口 - 干城站 - 科雅平和路口,37,甲八,120.6319033,24.18306833,回程,Jiaba
45延1,科雅平和路口 - 干城站 - 科雅平和路口,38,水堀頭,120.62637,24.18452333,回程,Shuijuetou
45延1,科雅平和路口 - 干城站 - 科雅平和路口,39,永安國小,120.6254,24.1849,回程,Yongan El. School
45延1,科雅平和路口 - 干城站 - 科雅平和路口,40,福安里(西屯路),120.621895,24.18651833,回程,Fu-an Village(Xtun Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,41,宏台別墅,120.61774,24.18831333,回程,Hongtai Villa
45延1,科雅平和路口 - 干城站 - 科雅平和路口,42,麗景天地,120.6158733,24.18898667,回程,Lijing Community
45延1,科雅平和路口 - 干城站 - 科雅平和路口,43,福科國中,120.6134355,24.19008688,回程,Focus J.H.S.
45延1,科雅平和路口 - 干城站 - 科雅平和路口,44,西屯玉門路口,120.611161,24.19086003,回程,Xitun-Yumen Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,45,榮總宿舍,120.61072,24.18990667,回程,Dormitory of Veterans General Hospital
45延1,科雅平和路口 - 干城站 - 科雅平和路口,46,玉門福科路口,120.6103183,24.18757,回程,Yumen-Fuke Intersection
45延1,科雅平和路口 - 干城站 - 科雅平和路口,47,瑞聯天地(福科路),120.606981,24.18737,回程,Ruilian Community(Fu-ke Rd.)
45延1,科雅平和路口 - 干城站 - 科雅平和路口,48,五龍公園,120.605001,24.187973,回程,Wulong Park
45延1,科雅平和路口 - 干城站 - 科雅平和路口,49,榮總北院,120.6057283,24.189385,回程,Veterans General Hospital North
45延1,科雅平和路口 - 干城站 - 科雅平和路口,50,國安社區(宜寧中學),120.60659,24.193204,回程,Guo-an Community
45延1,科雅平和路口 - 干城站 - 科雅平和路口,51,國安國小,120.608695,24.19306667,回程,Guo-An El. School
45延1,科雅平和路口 - 干城站 - 科雅平和路口,52,中科站,120.608182,24.197041,回程,Central Taiwan Science Park Stop
45延1,科雅平和路口 - 干城站 - 科雅平和路口,53,格網中心,120.610508,24.202881,回程,Grid Computing Centre
45延1,科雅平和路口 - 干城站 - 科雅平和路口,54,中科友達,120.617676,24.202161,回程,AUO
45延1,科雅平和路口 - 干城站 - 科雅平和路口,55,中科管理局(中科路),120.6181107,24.20879745,回程,Science Park Mgmt. Bureau
45延1,科雅平和路口 - 干城站 - 科雅平和路口,56,科雅平和路口,120.6312561,24.22922787,回程,Keya-Pinghe Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,1,中科管理局(中科路),120.6181143,24.20879777,去程,Science Park Mgmt. Bureau
45區,中科管理局 - 第一廣場 - 中科管理局,2,中科友達,120.617676,24.202161,去程,AUO
45區,中科管理局 - 第一廣場 - 中科管理局,3,格網中心,120.610508,24.202881,去程,Grid Computing Centre
45區,中科管理局 - 第一廣場 - 中科管理局,4,中科站,120.608182,24.197041,去程,Central Taiwan Science Park Stop
45區,中科管理局 - 第一廣場 - 中科管理局,5,國安國小,120.608575,24.193155,去程,Guo-An El. School
45區,中科管理局 - 第一廣場 - 中科管理局,6,國安社區(宜寧中學),120.60659,24.193204,去程,Guo-an Community
45區,中科管理局 - 第一廣場 - 中科管理局,7,榮總北院,120.6055833,24.189335,去程,Veterans General Hospital North
45區,中科管理局 - 第一廣場 - 中科管理局,8,五龍公園,120.605001,24.187973,去程,Wulong Park
45區,中科管理局 - 第一廣場 - 中科管理局,9,瑞聯天地(福科路),120.606981,24.18737,去程,Ruilian Community(Fu-ke Rd.)
45區,中科管理局 - 第一廣場 - 中科管理局,10,玉門福科路口,120.6103183,24.18757,去程,Yumen-Fuke Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,11,榮總宿舍,120.61072,24.18990667,去程,Dormitory of Veterans General Hospital
45區,中科管理局 - 第一廣場 - 中科管理局,12,西屯玉門路口,120.611161,24.19086003,去程,Xitun-Yumen Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,13,福科國中,120.6134355,24.19008688,去程,Focus J.H.S.
45區,中科管理局 - 第一廣場 - 中科管理局,14,麗景天地,120.6158683,24.18901167,去程,Lijing Community
45區,中科管理局 - 第一廣場 - 中科管理局,15,宏台別墅,120.6177967,24.18823667,去程,Hongtai Villa
45區,中科管理局 - 第一廣場 - 中科管理局,16,福安里(西屯路),120.6217,24.18651,去程,Fu-an Village(Xtun Rd.)
45區,中科管理局 - 第一廣場 - 中科管理局,17,永安國小,120.6254,24.1849,去程,Yongan El. School
45區,中科管理局 - 第一廣場 - 中科管理局,18,水堀頭,120.6266,24.18453667,去程,Shuijuetou
45區,中科管理局 - 第一廣場 - 中科管理局,19,甲八,120.6319933,24.18306167,去程,Jiaba
45區,中科管理局 - 第一廣場 - 中科管理局,20,火房,120.6370833,24.18144667,去程,Huofang
45區,中科管理局 - 第一廣場 - 中科管理局,21,西屯派出所,120.6383683,24.18126,去程,Xitun Police Station
45區,中科管理局 - 第一廣場 - 中科管理局,22,西苑高中,120.6403033,24.18621333,去程,Shi Yuan H.S.
45區,中科管理局 - 第一廣場 - 中科管理局,23,福星北西苑路口,120.641947,24.187254,去程,Fuxing N. -Xiyuan Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,24,僑光科技大學,120.6444067,24.18662167,去程,Overseas Chinese  University
45區,中科管理局 - 第一廣場 - 中科管理局,25,漢翔公司(星享道),120.644732,24.183871,去程,AIDC
45區,中科管理局 - 第一廣場 - 中科管理局,26,福星西安街口,120.645013,24.181494,去程,Fuxing-Xian Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,27,逢甲大學(福星路),120.6450833,24.17937833,去程,Feng Chia U. (Fuxing Rd.)
45區,中科管理局 - 第一廣場 - 中科管理局,28,逢甲大學(逢甲路),120.6442719,24.17879295,去程,Feng Chia U. (Fengjia Rd.)
45區,中科管理局 - 第一廣場 - 中科管理局,29,大漁池,120.642635,24.1774,去程,Dayuchi
45區,中科管理局 - 第一廣場 - 中科管理局,30,下湳仔,120.6435883,24.17644,去程,Xiananzi
45區,中科管理局 - 第一廣場 - 中科管理局,31,頂湳仔,120.644465,24.17439333,去程,Dingnanzi
45區,中科管理局 - 第一廣場 - 中科管理局,32,西屯河南路口,120.6449433,24.17316833,去程,Xitun-Henan Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,33,西屯上石路口,120.6463833,24.171435,去程,Xitun-Shangshi Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,34,上石里,120.647347,24.170302,去程,Shangshih Village
45區,中科管理局 - 第一廣場 - 中科管理局,35,西屯惠中路口,120.6486683,24.16895,去程,Xitun-Huizhong Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,36,惠民公園,120.649525,24.16792333,去程,Huimin Park
45區,中科管理局 - 第一廣場 - 中科管理局,37,西屯洛陽路口,120.6518633,24.166775,去程,Xitun-Luoyang Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,38,西屯文心路口,120.65441,24.16600833,去程,Xitun-Wenxin Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,39,勤美社區,120.65581,24.165695,去程,Qinmei Community
45區,中科管理局 - 第一廣場 - 中科管理局,40,何厝(西屯路),120.6574967,24.16494833,去程,Hecuo (Xitun Rd.)
45區,中科管理局 - 第一廣場 - 中科管理局,41,華港新城,120.6594483,24.164465,去程,Huagang Community
45區,中科管理局 - 第一廣場 - 中科管理局,42,頂何厝(西屯路),120.6610883,24.16411167,去程,Dinghecuo (Xitun Rd.)
45區,中科管理局 - 第一廣場 - 中科管理局,43,西屯太原路口,120.6628767,24.163475,去程,Xitun-Taiyuan Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,44,西屯忠明路口,120.6645017,24.16166667,去程,Xitun-Zhongming Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,45,西屯健行路口,120.66564,24.16013333,去程,Xitun-Jianxing Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,46,植物園(西屯路),120.666805,24.15838833,去程,Botanical Garden (Xitun Rd.)
45區,中科管理局 - 第一廣場 - 中科管理局,47,淡溝里,120.6692733,24.15514333,去程,Dangou Village
45區,中科管理局 - 第一廣場 - 中科管理局,48,英才公園,120.6701233,24.153965,去程,Yingcai Park
45區,中科管理局 - 第一廣場 - 中科管理局,49,民權臺灣大道口,120.6704817,24.152155,去程,Minquan-Taiwan Boulevard Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,50,茄苳腳,120.6715783,24.14925,去程,Qiedongjiao
45區,中科管理局 - 第一廣場 - 中科管理局,51,五權臺灣大道口,120.67269,24.146896,去程,Wuquan Taiwan Blvd. Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,52,臺中教育大學,120.67192,24.14474,去程,National Taichung University of Education
45區,中科管理局 - 第一廣場 - 中科管理局,53,民權中華路口,120.6746367,24.14256667,去程,Minquan-Zhonghua Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,54,臺中醫院,120.676502,24.140973,去程,Taichung Hospital
45區,中科管理局 - 第一廣場 - 中科管理局,55,臺中州廳,120.6784467,24.13904667,去程,Taichung Prefectural Hall
45區,中科管理局 - 第一廣場 - 中科管理局,56,合作金庫,120.6806283,24.13838833,去程,Taiwan Cooperative Bank
45區,中科管理局 - 第一廣場 - 中科管理局,57,彰化銀行(自由路),120.6817233,24.13970333,去程,Chang Hwa Bank(Ziyou Rd.)
45區,中科管理局 - 第一廣場 - 中科管理局,58,干城站,120.6856754,24.14123922,去程,Gancheng Station
45區,中科管理局 - 第一廣場 - 中科管理局,1,第一廣場,120.6834869,24.13903236,回程,First Square
45區,中科管理局 - 第一廣場 - 中科管理局,2,彰化銀行(臺灣大道),120.682535,24.139985,回程,Chang Hwa Bank (Taiwan Boulevard)
45區,中科管理局 - 第一廣場 - 中科管理局,3,第二市場(臺灣大道),120.680085,24.14197833,回程,2nd Market (Taiwan Boulevard)
45區,中科管理局 - 第一廣場 - 中科管理局,4,臺灣大道中華路口,120.6766567,24.14472,回程,Taiwan Boulevard-Zhonghua Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,5,臺灣大道原子街口,120.6746267,24.146705,回程,Taiwan Boulevard-Yuanzi Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,6,茄苳腳,120.67189,24.14909,回程,Qiedongjiao
45區,中科管理局 - 第一廣場 - 中科管理局,7,民權臺灣大道口,120.67042,24.15170167,回程,Minquan-Taiwan Boulevard Intersection
45區,中科管理局 - 第一廣場 - 中科管理局,8,英才公園,120.6701233,24.153965,回程,Yingcai Park
